Date,Time,Event,Impact,Currency,Category,Source,Actual,Forecast,Previous,Surprise,Unit,Revised
2007-05-10,13:30,US Consumer Price Index (CPI) YoY,high,USD,inflation,synthetic_calendar,,,,,,
2007-05-14,13:30,US Producer Price Index (PPI) YoY,medium,USD,inflation,synthetic_calendar,,,,,,
2007-05-15,13:30,US Retail Sales MoM,medium,USD,consumption,synthetic_calendar,,,,,,
2007-05-16,18:00,FOMC Rate Decision,high,USD,rates,synthetic_calendar,,,,,,
2007-05-31,13:30,US Core PCE Price Index MoM,high,USD,inflation,synthetic_calendar,,,,,,
2007-06-01,13:30,US Non-Farm Payrolls (NFP),high,USD,labor,synthetic_calendar,,,,,,
2007-06-01,15:00,US ISM Manufacturing PMI,medium,USD,growth,synthetic_calendar,,,,,,
2007-06-06,13:15,US ADP Non-Farm Employment Change,medium,USD,labor,synthetic_calendar,,,,,,
2007-06-11,13:30,US Consumer Price Index (CPI) YoY,high,USD,inflation,synthetic_calendar,,,,,,
2007-06-13,13:30,US Producer Price Index (PPI) YoY,medium,USD,inflation,synthetic_calendar,,,,,,
2007-06-15,13:30,US Retail Sales MoM,medium,USD,consumption,synthetic_calendar,,,,,,
2007-06-20,18:00,FOMC Rate Decision,high,USD,rates,synthetic_calendar,,,,,,
2007-06-29,13:30,US Core PCE Price Index MoM,high,USD,inflation,synthetic_calendar,,,,,,
2007-07-02,15:00,US ISM Manufacturing PMI,medium,USD,growth,synthetic_calendar,,,,,,
2007-07-04,13:15,US ADP Non-Farm Employment Change,medium,USD,labor,synthetic_calendar,,,,,,
2007-07-06,13:30,US Non-Farm Payrolls (NFP),high,USD,labor,synthetic_calendar,,,,,,
2007-07-10,13:30,US Consumer Price Index (CPI) YoY,high,USD,inflation,synthetic_calendar,,,,,,
2007-07-13,13:30,US Producer Price Index (PPI) YoY,medium,USD,inflation,synthetic_calendar,,,,,,
2007-07-16,13:30,US Retail Sales MoM,medium,USD,consumption,synthetic_calendar,,,,,,
2007-07-18,18:00,FOMC Rate Decision,high,USD,rates,synthetic_calendar,,,,,,
2007-07-26,13:30,US GDP Annualized QoQ,high,USD,growth,synthetic_calendar,,,,,,
2007-07-31,13:30,US Core PCE Price Index MoM,high,USD,inflation,synthetic_calendar,,,,,,
2007-08-01,13:15,US ADP Non-Farm Employment Change,medium,USD,labor,synthetic_calendar,,,,,,
2007-08-01,15:00,US ISM Manufacturing PMI,medium,USD,growth,synthetic_calendar,,,,,,
2007-08-03,13:30,US Non-Farm Payrolls (NFP),high,USD,labor,synthetic_calendar,,,,,,
2007-08-10,13:30,US Consumer Price Index (CPI) YoY,high,USD,inflation,synthetic_calendar,,,,,,
2007-08-13,13:30,US Producer Price Index (PPI) YoY,medium,USD,inflation,synthetic_calendar,,,,,,
2007-08-15,13:30,US Retail Sales MoM,medium,USD,consumption,synthetic_calendar,,,,,,
2007-08-31,13:30,US Core PCE Price Index MoM,high,USD,inflation,synthetic_calendar,,,,,,
2007-09-03,15:00,US ISM Manufacturing PMI,medium,USD,growth,synthetic_calendar,,,,,,
2007-09-05,13:15,US ADP Non-Farm Employment Change,medium,USD,labor,synthetic_calendar,,,,,,
2007-09-07,13:30,US Non-Farm Payrolls (NFP),high,USD,labor,synthetic_calendar,,,,,,
2007-09-10,13:30,US Consumer Price Index (CPI) YoY,high,USD,inflation,synthetic_calendar,,,,,,
2007-09-13,13:30,US Producer Price Index (PPI) YoY,medium,USD,inflation,synthetic_calendar,,,,,,
2007-09-17,13:30,US Retail Sales MoM,medium,USD,consumption,synthetic_calendar,,,,,,
2007-09-19,18:00,FOMC Rate Decision,high,USD,rates,synthetic_calendar,,,,,,
2007-09-28,13:30,US Core PCE Price Index MoM,high,USD,inflation,synthetic_calendar,,,,,,
2007-10-01,15:00,US ISM Manufacturing PMI,medium,USD,growth,synthetic_calendar,,,,,,
2007-10-03,13:15,US ADP Non-Farm Employment Change,medium,USD,labor,synthetic_calendar,,,,,,
2007-10-05,13:30,US Non-Farm Payrolls (NFP),high,USD,labor,synthetic_calendar,,,,,,
2007-10-10,13:30,US Consumer Price Index (CPI) YoY,high,USD,inflation,synthetic_calendar,,,,,,
2007-10-15,13:30,US Producer Price Index (PPI) YoY,medium,USD,inflation,synthetic_calendar,,,,,,
2007-10-15,13:30,US Retail Sales MoM,medium,USD,consumption,synthetic_calendar,,,,,,
2007-10-26,13:30,US GDP Annualized QoQ,high,USD,growth,synthetic_calendar,,,,,,
2007-10-31,13:30,US Core PCE Price Index MoM,high,USD,inflation,synthetic_calendar,,,,,,
2007-11-01,15:00,US ISM Manufacturing PMI,medium,USD,growth,synthetic_calendar,,,,,,
2007-11-02,13:30,US Non-Farm Payrolls (NFP),high,USD,labor,synthetic_calendar,,,,,,
2007-11-07,13:15,US ADP Non-Farm Employment Change,medium,USD,labor,synthetic_calendar,,,,,,
2007-11-12,13:30,US Consumer Price Index (CPI) YoY,high,USD,inflation,synthetic_calendar,,,,,,
2007-11-13,13:30,US Producer Price Index (PPI) YoY,medium,USD,inflation,synthetic_calendar,,,,,,
2007-11-15,13:30,US Retail Sales MoM,medium,USD,consumption,synthetic_calendar,,,,,,
2007-11-21,18:00,FOMC Rate Decision,high,USD,rates,synthetic_calendar,,,,,,
2007-11-30,13:30,US Core PCE Price Index MoM,high,USD,inflation,synthetic_calendar,,,,,,
2007-12-03,15:00,US ISM Manufacturing PMI,medium,USD,growth,synthetic_calendar,,,,,,
2007-12-05,13:15,US ADP Non-Farm Employment Change,medium,USD,labor,synthetic_calendar,,,,,,
2007-12-07,13:30,US Non-Farm Payrolls (NFP),high,USD,labor,synthetic_calendar,,,,,,
2007-12-10,13:30,US Consumer Price Index (CPI) YoY,high,USD,inflation,synthetic_calendar,,,,,,
2007-12-13,13:30,US Producer Price Index (PPI) YoY,medium,USD,inflation,synthetic_calendar,,,,,,
2007-12-17,13:30,US Retail Sales MoM,medium,USD,consumption,synthetic_calendar,,,,,,
2007-12-19,18:00,FOMC Rate Decision,high,USD,rates,synthetic_calendar,,,,,,
2007-12-31,13:30,US Core PCE Price Index MoM,high,USD,inflation,synthetic_calendar,,,,,,
2008-01-01,15:00,US ISM Manufacturing PMI,medium,USD,growth,synthetic_calendar,,,,,,
2008-01-02,13:15,US ADP Non-Farm Employment Change,medium,USD,labor,synthetic_calendar,,,,,,
2008-01-04,13:30,US Non-Farm Payrolls (NFP),high,USD,labor,synthetic_calendar,,,,,,
2008-01-10,13:30,US Consumer Price Index (CPI) YoY,high,USD,inflation,synthetic_calendar,,,,,,
2008-01-14,13:30,US Producer Price Index (PPI) YoY,medium,USD,inflation,synthetic_calendar,,,,,,
2008-01-15,13:30,US Retail Sales MoM,medium,USD,consumption,synthetic_calendar,,,,,,
2008-01-16,18:00,FOMC Rate Decision,high,USD,rates,synthetic_calendar,,,,,,
2008-01-28,13:30,US GDP Annualized QoQ,high,USD,growth,synthetic_calendar,,,,,,
2008-01-31,13:30,US Core PCE Price Index MoM,high,USD,inflation,synthetic_calendar,,,,,,
2008-02-01,13:30,US Non-Farm Payrolls (NFP),high,USD,labor,synthetic_calendar,,,,,,
2008-02-01,15:00,US ISM Manufacturing PMI,medium,USD,growth,synthetic_calendar,,,,,,
2008-02-06,13:15,US ADP Non-Farm Employment Change,medium,USD,labor,synthetic_calendar,,,,,,
2008-02-11,13:30,US Consumer Price Index (CPI) YoY,high,USD,inflation,synthetic_calendar,,,,,,
2008-02-13,13:30,US Producer Price Index (PPI) YoY,medium,USD,inflation,synthetic_calendar,,,,,,
2008-02-15,13:30,US Retail Sales MoM,medium,USD,consumption,synthetic_calendar,,,,,,
2008-02-29,13:30,US Core PCE Price Index MoM,high,USD,inflation,synthetic_calendar,,,,,,
2008-03-03,15:00,US ISM Manufacturing PMI,medium,USD,growth,synthetic_calendar,,,,,,
2008-03-05,13:15,US ADP Non-Farm Employment Change,medium,USD,labor,synthetic_calendar,,,,,,
2008-03-07,13:30,US Non-Farm Payrolls (NFP),high,USD,labor,synthetic_calendar,,,,,,
2008-03-10,13:30,US Consumer Price Index (CPI) YoY,high,USD,inflation,synthetic_calendar,,,,,,
2008-03-13,13:30,US Producer Price Index (PPI) YoY,medium,USD,inflation,synthetic_calendar,,,,,,
2008-03-17,13:30,US Retail Sales MoM,medium,USD,consumption,synthetic_calendar,,,,,,
2008-03-19,18:00,FOMC Rate Decision,high,USD,rates,synthetic_calendar,,,,,,
2008-03-31,13:30,US Core PCE Price Index MoM,high,USD,inflation,synthetic_calendar,,,,,,
2008-04-01,15:00,US ISM Manufacturing PMI,medium,USD,growth,synthetic_calendar,,,,,,
2008-04-02,13:15,US ADP Non-Farm Employment Change,medium,USD,labor,synthetic_calendar,,,,,,
2008-04-04,13:30,US Non-Farm Payrolls (NFP),high,USD,labor,synthetic_calendar,,,,,,
2008-04-10,13:30,US Consumer Price Index (CPI) YoY,high,USD,inflation,synthetic_calendar,,,,,,
2008-04-14,13:30,US Producer Price Index (PPI) YoY,medium,USD,inflation,synthetic_calendar,,,,,,
2008-04-15,13:30,US Retail Sales MoM,medium,USD,consumption,synthetic_calendar,,,,,,
2008-04-28,13:30,US GDP Annualized QoQ,high,USD,growth,synthetic_calendar,,,,,,
2008-04-30,13:30,US Core PCE Price Index MoM,high,USD,inflation,synthetic_calendar,,,,,,
2008-05-01,15:00,US ISM Manufacturing PMI,medium,USD,growth,synthetic_calendar,,,,,,
2008-05-02,13:30,US Non-Farm Payrolls (NFP),high,USD,labor,synthetic_calendar,,,,,,
2008-05-07,13:15,US ADP Non-Farm Employment Change,medium,USD,labor,synthetic_calendar,,,,,,
2008-05-12,13:30,US Consumer Price Index (CPI) YoY,high,USD,inflation,synthetic_calendar,,,,,,
2008-05-13,13:30,US Producer Price Index (PPI) YoY,medium,USD,inflation,synthetic_calendar,,,,,,
2008-05-15,13:30,US Retail Sales MoM,medium,USD,consumption,synthetic_calendar,,,,,,
2008-05-21,18:00,FOMC Rate Decision,high,USD,rates,synthetic_calendar,,,,,,
2008-05-30,13:30,US Core PCE Price Index MoM,high,USD,inflation,synthetic_calendar,,,,,,
2008-06-02,15:00,US ISM Manufacturing PMI,medium,USD,growth,synthetic_calendar,,,,,,
2008-06-04,13:15,US ADP Non-Farm Employment Change,medium,USD,labor,synthetic_calendar,,,,,,
2008-06-06,13:30,US Non-Farm Payrolls (NFP),high,USD,labor,synthetic_calendar,,,,,,
2008-06-10,13:30,US Consumer Price Index (CPI) YoY,high,USD,inflation,synthetic_calendar,,,,,,
2008-06-13,13:30,US Producer Price Index (PPI) YoY,medium,USD,inflation,synthetic_calendar,,,,,,
2008-06-16,13:30,US Retail Sales MoM,medium,USD,consumption,synthetic_calendar,,,,,,
2008-06-18,18:00,FOMC Rate Decision,high,USD,rates,synthetic_calendar,,,,,,
2008-06-30,13:30,US Core PCE Price Index MoM,high,USD,inflation,synthetic_calendar,,,,,,
2008-07-01,15:00,US ISM Manufacturing PMI,medium,USD,growth,synthetic_calendar,,,,,,
2008-07-02,13:15,US ADP Non-Farm Employment Change,medium,USD,labor,synthetic_calendar,,,,,,
2008-07-04,13:30,US Non-Farm Payrolls (NFP),high,USD,labor,synthetic_calendar,,,,,,
2008-07-10,13:30,US Consumer Price Index (CPI) YoY,high,USD,inflation,synthetic_calendar,,,,,,
2008-07-14,13:30,US Producer Price Index (PPI) YoY,medium,USD,inflation,synthetic_calendar,,,,,,
2008-07-15,13:30,US Retail Sales MoM,medium,USD,consumption,synthetic_calendar,,,,,,
2008-07-16,18:00,FOMC Rate Decision,high,USD,rates,synthetic_calendar,,,,,,
2008-07-28,13:30,US GDP Annualized QoQ,high,USD,growth,synthetic_calendar,,,,,,
2008-07-31,13:30,US Core PCE Price Index MoM,high,USD,inflation,synthetic_calendar,,,,,,
2008-08-01,13:30,US Non-Farm Payrolls (NFP),high,USD,labor,synthetic_calendar,,,,,,
2008-08-01,15:00,US ISM Manufacturing PMI,medium,USD,growth,synthetic_calendar,,,,,,
2008-08-06,13:15,US ADP Non-Farm Employment Change,medium,USD,labor,synthetic_calendar,,,,,,
2008-08-11,13:30,US Consumer Price Index (CPI) YoY,high,USD,inflation,synthetic_calendar,,,,,,
2008-08-13,13:30,US Producer Price Index (PPI) YoY,medium,USD,inflation,synthetic_calendar,,,,,,
2008-08-15,13:30,US Retail Sales MoM,medium,USD,consumption,synthetic_calendar,,,,,,
2008-08-29,13:30,US Core PCE Price Index MoM,high,USD,inflation,synthetic_calendar,,,,,,
2008-09-01,15:00,US ISM Manufacturing PMI,medium,USD,growth,synthetic_calendar,,,,,,
2008-09-03,13:15,US ADP Non-Farm Employment Change,medium,USD,labor,synthetic_calendar,,,,,,
2008-09-05,13:30,US Non-Farm Payrolls (NFP),high,USD,labor,synthetic_calendar,,,,,,
2008-09-10,13:30,US Consumer Price Index (CPI) YoY,high,USD,inflation,synthetic_calendar,,,,,,
2008-09-15,13:30,US Producer Price Index (PPI) YoY,medium,USD,inflation,synthetic_calendar,,,,,,
2008-09-15,13:30,US Retail Sales MoM,medium,USD,consumption,synthetic_calendar,,,,,,
2008-09-17,18:00,FOMC Rate Decision,high,USD,rates,synthetic_calendar,,,,,,
2008-09-30,13:30,US Core PCE Price Index MoM,high,USD,inflation,synthetic_calendar,,,,,,
2008-10-01,13:15,US ADP Non-Farm Employment Change,medium,USD,labor,synthetic_calendar,,,,,,
2008-10-01,15:00,US ISM Manufacturing PMI,medium,USD,growth,synthetic_calendar,,,,,,
2008-10-03,13:30,US Non-Farm Payrolls (NFP),high,USD,labor,synthetic_calendar,,,,,,
2008-10-10,13:30,US Consumer Price Index (CPI) YoY,high,USD,inflation,synthetic_calendar,,,,,,
2008-10-13,13:30,US Producer Price Index (PPI) YoY,medium,USD,inflation,synthetic_calendar,,,,,,
2008-10-15,13:30,US Retail Sales MoM,medium,USD,consumption,synthetic_calendar,,,,,,
2008-10-27,13:30,US GDP Annualized QoQ,high,USD,growth,synthetic_calendar,,,,,,
2008-10-31,13:30,US Core PCE Price Index MoM,high,USD,inflation,synthetic_calendar,,,,,,
2008-11-03,15:00,US ISM Manufacturing PMI,medium,USD,growth,synthetic_calendar,,,,,,
2008-11-05,13:15,US ADP Non-Farm Employment Change,medium,USD,labor,synthetic_calendar,,,,,,
2008-11-07,13:30,US Non-Farm Payrolls (NFP),high,USD,labor,synthetic_calendar,,,,,,
2008-11-10,13:30,US Consumer Price Index (CPI) YoY,high,USD,inflation,synthetic_calendar,,,,,,
2008-11-13,13:30,US Producer Price Index (PPI) YoY,medium,USD,inflation,synthetic_calendar,,,,,,
2008-11-17,13:30,US Retail Sales MoM,medium,USD,consumption,synthetic_calendar,,,,,,
2008-11-19,18:00,FOMC Rate Decision,high,USD,rates,synthetic_calendar,,,,,,
2008-11-28,13:30,US Core PCE Price Index MoM,high,USD,inflation,synthetic_calendar,,,,,,
2008-12-01,15:00,US ISM Manufacturing PMI,medium,USD,growth,synthetic_calendar,,,,,,
2008-12-03,13:15,US ADP Non-Farm Employment Change,medium,USD,labor,synthetic_calendar,,,,,,
2008-12-05,13:30,US Non-Farm Payrolls (NFP),high,USD,labor,synthetic_calendar,,,,,,
2008-12-10,13:30,US Consumer Price Index (CPI) YoY,high,USD,inflation,synthetic_calendar,,,,,,
2008-12-15,13:30,US Producer Price Index (PPI) YoY,medium,USD,inflation,synthetic_calendar,,,,,,
2008-12-15,13:30,US Retail Sales MoM,medium,USD,consumption,synthetic_calendar,,,,,,
2008-12-17,18:00,FOMC Rate Decision,high,USD,rates,synthetic_calendar,,,,,,
2008-12-31,13:30,US Core PCE Price Index MoM,high,USD,inflation,synthetic_calendar,,,,,,
2009-01-01,15:00,US ISM Manufacturing PMI,medium,USD,growth,synthetic_calendar,,,,,,
2009-01-02,13:30,US Non-Farm Payrolls (NFP),high,USD,labor,synthetic_calendar,,,,,,
2009-01-07,13:15,US ADP Non-Farm Employment Change,medium,USD,labor,synthetic_calendar,,,,,,
2009-01-12,13:30,US Consumer Price Index (CPI) YoY,high,USD,inflation,synthetic_calendar,,,,,,
2009-01-13,13:30,US Producer Price Index (PPI) YoY,medium,USD,inflation,synthetic_calendar,,,,,,
2009-01-15,13:30,US Retail Sales MoM,medium,USD,consumption,synthetic_calendar,,,,,,
2009-01-21,18:00,FOMC Rate Decision,high,USD,rates,synthetic_calendar,,,,,,
2009-01-26,13:30,US GDP Annualized QoQ,high,USD,growth,synthetic_calendar,,,,,,
2009-01-30,13:30,US Core PCE Price Index MoM,high,USD,inflation,synthetic_calendar,,,,,,
2009-02-02,15:00,US ISM Manufacturing PMI,medium,USD,growth,synthetic_calendar,,,,,,
2009-02-04,13:15,US ADP Non-Farm Employment Change,medium,USD,labor,synthetic_calendar,,,,,,
2009-02-06,13:30,US Non-Farm Payrolls (NFP),high,USD,labor,synthetic_calendar,,,,,,
2009-02-10,13:30,US Consumer Price Index (CPI) YoY,high,USD,inflation,synthetic_calendar,,,,,,
2009-02-13,13:30,US Producer Price Index (PPI) YoY,medium,USD,inflation,synthetic_calendar,,,,,,
2009-02-16,13:30,US Retail Sales MoM,medium,USD,consumption,synthetic_calendar,,,,,,
2009-02-27,13:30,US Core PCE Price Index MoM,high,USD,inflation,synthetic_calendar,,,,,,
2009-03-02,15:00,US ISM Manufacturing PMI,medium,USD,growth,synthetic_calendar,,,,,,
2009-03-04,13:15,US ADP Non-Farm Employment Change,medium,USD,labor,synthetic_calendar,,,,,,
2009-03-06,13:30,US Non-Farm Payrolls (NFP),high,USD,labor,synthetic_calendar,,,,,,
2009-03-10,13:30,US Consumer Price Index (CPI) YoY,high,USD,inflation,synthetic_calendar,,,,,,
2009-03-13,13:30,US Producer Price Index (PPI) YoY,medium,USD,inflation,synthetic_calendar,,,,,,
2009-03-16,13:30,US Retail Sales MoM,medium,USD,consumption,synthetic_calendar,,,,,,
2009-03-18,18:00,FOMC Rate Decision,high,USD,rates,synthetic_calendar,,,,,,
2009-03-31,13:30,US Core PCE Price Index MoM,high,USD,inflation,synthetic_calendar,,,,,,
2009-04-01,13:15,US ADP Non-Farm Employment Change,medium,USD,labor,synthetic_calendar,,,,,,
2009-04-01,15:00,US ISM Manufacturing PMI,medium,USD,growth,synthetic_calendar,,,,,,
2009-04-03,13:30,US Non-Farm Payrolls (NFP),high,USD,labor,synthetic_calendar,,,,,,
2009-04-10,13:30,US Consumer Price Index (CPI) YoY,high,USD,inflation,synthetic_calendar,,,,,,
2009-04-13,13:30,US Producer Price Index (PPI) YoY,medium,USD,inflation,synthetic_calendar,,,,,,
2009-04-15,13:30,US Retail Sales MoM,medium,USD,consumption,synthetic_calendar,,,,,,
2009-04-27,13:30,US GDP Annualized QoQ,high,USD,growth,synthetic_calendar,,,,,,
2009-04-30,13:30,US Core PCE Price Index MoM,high,USD,inflation,synthetic_calendar,,,,,,
2009-05-01,13:30,US Non-Farm Payrolls (NFP),high,USD,labor,synthetic_calendar,,,,,,
2009-05-01,15:00,US ISM Manufacturing PMI,medium,USD,growth,synthetic_calendar,,,,,,
2009-05-06,13:15,US ADP Non-Farm Employment Change,medium,USD,labor,synthetic_calendar,,,,,,
2009-05-11,13:30,US Consumer Price Index (CPI) YoY,high,USD,inflation,synthetic_calendar,,,,,,
2009-05-13,13:30,US Producer Price Index (PPI) YoY,medium,USD,inflation,synthetic_calendar,,,,,,
2009-05-15,13:30,US Retail Sales MoM,medium,USD,consumption,synthetic_calendar,,,,,,
2009-05-20,18:00,FOMC Rate Decision,high,USD,rates,synthetic_calendar,,,,,,
2009-05-29,13:30,US Core PCE Price Index MoM,high,USD,inflation,synthetic_calendar,,,,,,
2009-06-01,15:00,US ISM Manufacturing PMI,medium,USD,growth,synthetic_calendar,,,,,,
2009-06-03,13:15,US ADP Non-Farm Employment Change,medium,USD,labor,synthetic_calendar,,,,,,
2009-06-05,13:30,US Non-Farm Payrolls (NFP),high,USD,labor,synthetic_calendar,,,,,,
2009-06-10,13:30,US Consumer Price Index (CPI) YoY,high,USD,inflation,synthetic_calendar,,,,,,
2009-06-15,13:30,US Producer Price Index (PPI) YoY,medium,USD,inflation,synthetic_calendar,,,,,,
2009-06-15,13:30,US Retail Sales MoM,medium,USD,consumption,synthetic_calendar,,,,,,
2009-06-17,18:00,FOMC Rate Decision,high,USD,rates,synthetic_calendar,,,,,,
2009-06-30,13:30,US Core PCE Price Index MoM,high,USD,inflation,synthetic_calendar,,,,,,
2009-07-01,13:15,US ADP Non-Farm Employment Change,medium,USD,labor,synthetic_calendar,,,,,,
2009-07-01,15:00,US ISM Manufacturing PMI,medium,USD,growth,synthetic_calendar,,,,,,
2009-07-03,13:30,US Non-Farm Payrolls (NFP),high,USD,labor,synthetic_calendar,,,,,,
2009-07-10,13:30,US Consumer Price Index (CPI) YoY,high,USD,inflation,synthetic_calendar,,,,,,
2009-07-13,13:30,US Producer Price Index (PPI) YoY,medium,USD,inflation,synthetic_calendar,,,,,,
2009-07-15,13:30,US Retail Sales MoM,medium,USD,consumption,synthetic_calendar,,,,,,
2009-07-15,18:00,FOMC Rate Decision,high,USD,rates,synthetic_calendar,,,,,,
2009-07-27,13:30,US GDP Annualized QoQ,high,USD,growth,synthetic_calendar,,,,,,
2009-07-31,13:30,US Core PCE Price Index MoM,high,USD,inflation,synthetic_calendar,,,,,,
2009-08-03,15:00,US ISM Manufacturing PMI,medium,USD,growth,synthetic_calendar,,,,,,
2009-08-05,13:15,US ADP Non-Farm Employment Change,medium,USD,labor,synthetic_calendar,,,,,,
2009-08-07,13:30,US Non-Farm Payrolls (NFP),high,USD,labor,synthetic_calendar,,,,,,
2009-08-10,13:30,US Consumer Price Index (CPI) YoY,high,USD,inflation,synthetic_calendar,,,,,,
2009-08-13,13:30,US Producer Price Index (PPI) YoY,medium,USD,inflation,synthetic_calendar,,,,,,
2009-08-17,13:30,US Retail Sales MoM,medium,USD,consumption,synthetic_calendar,,,,,,
2009-08-31,13:30,US Core PCE Price Index MoM,high,USD,inflation,synthetic_calendar,,,,,,
2009-09-01,15:00,US ISM Manufacturing PMI,medium,USD,growth,synthetic_calendar,,,,,,
2009-09-02,13:15,US ADP Non-Farm Employment Change,medium,USD,labor,synthetic_calendar,,,,,,
2009-09-04,13:30,US Non-Farm Payrolls (NFP),high,USD,labor,synthetic_calendar,,,,,,
2009-09-10,13:30,US Consumer Price Index (CPI) YoY,high,USD,inflation,synthetic_calendar,,,,,,
